mark,userName,p_id,tag,submited,passing_rate,level,mark_idx,userName_idx,p_id_idx,level_idx,submited_idx,passing_rate_idx
Unaccepted,I_am_konjac,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5994,58,2,58,35
Unaccepted,cjtdsr,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5995,58,2,58,35
Accepted,VVEN2020,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5996,58,2,58,35
Accepted,Huangxuanxuan,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5997,58,2,58,35
Accepted,GDXGDX,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5784,58,2,58,35
Unaccepted,Cyhhh,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,2005,58,2,58,35
Accepted,iseexuan,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,728,58,2,58,35
Accepted,Eiffel_A,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5998,58,2,58,35
Accepted,LDD200102,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5999,58,2,58,35
Unaccepted,星斗其文,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6000,58,2,58,35
Accepted,小海雀,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6001,58,2,58,35
Unaccepted,墨白空,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6002,58,2,58,35
Accepted,kandy_1,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6003,58,2,58,35
Unaccepted,豆宝我的yum,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6004,58,2,58,35
Unaccepted,pigstar,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,3902,58,2,58,35
Accepted,yfmd,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6005,58,2,58,35
Accepted,yassuoo,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6006,58,2,58,35
Unaccepted,风起天阑123,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6007,58,2,58,35
Unaccepted,czy20050923,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6008,58,2,58,35
Accepted,Citruswxf,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6009,58,2,58,35
Accepted,suy999,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6010,58,2,58,35
Accepted,陈昊欣,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6011,58,2,58,35
Accepted,wybBaBa,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4002,58,2,58,35
Accepted,土豆鱼060905,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6012,58,2,58,35
Accepted,yiku008,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6013,58,2,58,35
Accepted,bear_xin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6014,58,2,58,35
Unaccepted,a1262745261,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6015,58,2,58,35
Accepted,Hacket,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,636,58,2,58,35
Unaccepted,Trusf,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4165,58,2,58,35
Accepted,runghost,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6016,58,2,58,35
Unaccepted,青缘233,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6017,58,2,58,35
Unaccepted,theweak,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6018,58,2,58,35
Accepted,Gameboy2,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4089,58,2,58,35
Accepted,CoderBin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,1414,58,2,58,35
Accepted,guochenglin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,769,58,2,58,35
Unaccepted,SegmentTreeJuruo,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6019,58,2,58,35
Accepted,huangjinghui,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6020,58,2,58,35
Accepted,yangying1212,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4066,58,2,58,35
Accepted,ddgo,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6021,58,2,58,35
Accepted,zhaoyp,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5575,58,2,58,35
Unaccepted,15129718wang,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1621,58,2,58,35
Accepted,国服墨子,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6022,58,2,58,35
Unaccepted,上帝的dfs,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1462,58,2,58,35
Accepted,LXH5514,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,787,58,2,58,35
Accepted,贵族大盗,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,1990,58,2,58,35
Unaccepted,TORz3,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,3991,58,2,58,35
Accepted,icodeShawn0618,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6023,58,2,58,35
Accepted,LZY_2000,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6024,58,2,58,35
Unaccepted,mciscai,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,3014,58,2,58,35
Accepted,wuxingyu725,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6025,58,2,58,35
Unaccepted,Wldcmzy,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6026,58,2,58,35
Unaccepted,CHNwldcmzy,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6027,58,2,58,35
Unaccepted,mszyyds,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6028,58,2,58,35
Unaccepted,A3sh,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6029,58,2,58,35
Unaccepted,chengfei2018,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6030,58,2,58,35
Accepted,青春恰自来,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2368,58,2,58,35
Accepted,Shots,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6031,58,2,58,35
Unaccepted,Lium2001,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6032,58,2,58,35
Accepted,huoyo43983,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4093,58,2,58,35
Accepted,15892229495zjq,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4092,58,2,58,35
Accepted,seem,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6033,58,2,58,35
Accepted,淸梣ling,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6034,58,2,58,35
Accepted,NewLife566,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4091,58,2,58,35
Accepted,1Nuy2oah1,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4095,58,2,58,35
Accepted,xuyuzhuang,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,796,58,2,58,35
Accepted,xinzimin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,1807,58,2,58,35
Unaccepted,King_glory,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6035,58,2,58,35
Accepted,yjojdkgk5bp,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6036,58,2,58,35
Unaccepted,缘之空凌君,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4289,58,2,58,35
Accepted,郑云涛2333,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6037,58,2,58,35
Accepted,Acestar,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2151,58,2,58,35
Accepted,过_路_人,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,779,58,2,58,35
Unaccepted,a哈b哈c哈,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,777,58,2,58,35
Unaccepted,出言不逊王子,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6038,58,2,58,35
Accepted,yfy20020106,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6039,58,2,58,35
Unaccepted,Aros,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,466,58,2,58,35
Accepted,haooo,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6040,58,2,58,35
Unaccepted,爆零王,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,849,58,2,58,35
Accepted,afm_afk,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,771,58,2,58,35
Accepted,一抹晨溪,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,599,58,2,58,35
Accepted,咖喱咖喱咖,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6041,58,2,58,35
Accepted,qq1261574382,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4020,58,2,58,35
Accepted,liudonglin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4023,58,2,58,35
Accepted,BITnbbin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6042,58,2,58,35
Accepted,_Bananana_,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,813,58,2,58,35
Unaccepted,ghhhj,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6043,58,2,58,35
Accepted,garbage_boy,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5367,58,2,58,35
Accepted,Aczy156,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6044,58,2,58,35
Unaccepted,赵子龙2020,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,591,58,2,58,35
Unaccepted,Regon123,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6045,58,2,58,35
Accepted,西卡洛斯,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6046,58,2,58,35
Unaccepted,hy2005,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6047,58,2,58,35
Unaccepted,Infinite654,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,811,58,2,58,35
Accepted,雪域亡魂,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,835,58,2,58,35
Accepted,◢◤,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,881,58,2,58,35
Unaccepted,Unknown_F233,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6048,58,2,58,35
Accepted,fanchenjie,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6049,58,2,58,35
Unaccepted,TLB777,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,2529,58,2,58,35
Accepted,空—城,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6050,58,2,58,35
Unaccepted,minecode,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6051,58,2,58,35
Accepted,yaoyao0407,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6052,58,2,58,35
Unaccepted,空———城,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6053,58,2,58,35
Accepted,penguin_iii,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6054,58,2,58,35
Unaccepted,jasonjiang2320,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6055,58,2,58,35
Accepted,VGshots,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,831,58,2,58,35
Accepted,orange166,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6056,58,2,58,35
Accepted,陰陽さん,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6057,58,2,58,35
Accepted,白白萝卜菜,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4281,58,2,58,35
Unaccepted,wanggk王冠龛,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,2013,58,2,58,35
Accepted,LSY_meteor,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2011,58,2,58,35
Accepted,oliverlau,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4332,58,2,58,35
Accepted,nnezhhh,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2851,58,2,58,35
Unaccepted,201908dyy,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4030,58,2,58,35
Unaccepted,wudengyu,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1521,58,2,58,35
Unaccepted,charlotte0314,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,529,58,2,58,35
Unaccepted,张宸琳,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4380,58,2,58,35
Unaccepted,Martin_ylx,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,3290,58,2,58,35
Accepted,lyx10580,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,3292,58,2,58,35
Unaccepted,PDY08,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6058,58,2,58,35
Unaccepted,名为shy的蒟蒻,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1796,58,2,58,35
Unaccepted,史皓宇,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1794,58,2,58,35
Unaccepted,WA的QQ,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6059,58,2,58,35
Unaccepted,Mr_RT,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6060,58,2,58,35
Accepted,龟隐,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4355,58,2,58,35
Unaccepted,koutakumen,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4105,58,2,58,35
Accepted,杨梓尧,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2229,58,2,58,35
Accepted,H1910819121,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6061,58,2,58,35
Accepted,经济发达,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,6062,58,2,58,35
Accepted,123886a123886,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,819,58,2,58,35
Unaccepted,杀手47,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,625,58,2,58,35
Accepted,小豇豆,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4027,58,2,58,35
Unaccepted,HIHI是萌妹,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,6063,58,2,58,35
Accepted,qinbeichen,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,631,58,2,58,35
Accepted,BlueSu,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4441,58,2,58,35
Accepted,718shame,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4076,58,2,58,35
Unaccepted,shaoconan,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4279,58,2,58,35
Accepted,豪豪の宝贝,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2022,58,2,58,35
Accepted,huhanwen1,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4282,58,2,58,35
Accepted,hylg123,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4285,58,2,58,35
Unaccepted,lhz233,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4280,58,2,58,35
Unaccepted,DLUT_Zeratul,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4286,58,2,58,35
Unaccepted,秋来未著,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4284,58,2,58,35
Unaccepted,F3_Dy,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6064,59,2,59,18
Unaccepted,Peterliang,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5827,59,2,59,18
Unaccepted,LZHalldream,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5751,59,2,59,18
Unaccepted,wangzhihong,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6065,59,2,59,18
Unaccepted,耳please,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6066,59,2,59,18
Unaccepted,cyy魔鬼筋肉人,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6067,59,2,59,18
Accepted,coolbreeze,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6068,59,2,59,18
Unaccepted,恐惧之裤5143303,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5732,59,2,59,18
Unaccepted,gooby,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4036,59,2,59,18
Accepted,king_of_galaxy,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,1967,59,2,59,18
Unaccepted,Klausssssss,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6069,59,2,59,18
Accepted,Ceriksen,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,5701,59,2,59,18
Unaccepted,machen,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5416,59,2,59,18
Unaccepted,MLCabc,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6070,59,2,59,18
Unaccepted,零殇,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6071,59,2,59,18
Unaccepted,g632207717,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6072,59,2,59,18
Accepted,lrz20090730,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,628,59,2,59,18
Unaccepted,WYL0zhu,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6073,59,2,59,18
Unaccepted,nneztrw,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2284,59,2,59,18
Accepted,misaki_may,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6074,59,2,59,18
Unaccepted,zhangtong2019,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5990,59,2,59,18
Unshown,,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,2,46,59,2,59,18
Unaccepted,Cyhhh,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2005,59,2,59,18
Unaccepted,原来是,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,896,59,2,59,18
Unaccepted,Wuhu_qifei,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5707,59,2,59,18
Accepted,11Ycuber,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,5947,59,2,59,18
Unaccepted,蓝冉,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5744,59,2,59,18
Accepted,_R_M_B_,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,1786,59,2,59,18
Accepted,lrz2333,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,5708,59,2,59,18
Unaccepted,BFLuogu,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,1618,59,2,59,18
Unaccepted,Shanzhe_Zhu,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6075,59,2,59,18
Accepted,lishenghao,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6076,59,2,59,18
Unaccepted,XDY_XLH,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5714,59,2,59,18
Unaccepted,liuyutao1203,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6077,59,2,59,18
Unaccepted,2738455497a,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6078,59,2,59,18
Unaccepted,爹爹爹爹,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6079,59,2,59,18
Unaccepted,竖锯,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6080,59,2,59,18
Unaccepted,liuzhemin666,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4894,59,2,59,18
Accepted,student王义钦,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6081,59,2,59,18
Accepted,jstzmxuan,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6082,59,2,59,18
Accepted,Hacket,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,636,59,2,59,18
Accepted,Mr10086,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6083,59,2,59,18
Unaccepted,Quidremmeteni,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6084,59,2,59,18
Accepted,Lyz09,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,2928,59,2,59,18
Unaccepted,NASFsky,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6085,59,2,59,18
Accepted,xingchenyu,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6086,59,2,59,18
Unaccepted,创造君,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6087,59,2,59,18
Accepted,tzxzf,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,4881,59,2,59,18
Accepted,暗淡的蒟蒻,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6088,59,2,59,18
Unaccepted,Luoguljz,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4062,59,2,59,18
Accepted,Bosh,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6089,59,2,59,18
Unaccepted,迷糊兰,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4025,59,2,59,18
Unaccepted,wuhuqifei_dio,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,5728,59,2,59,18
Unaccepted,mistakes,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,3880,59,2,59,18
Accepted,张智祺,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6090,59,2,59,18
Unaccepted,Thijs_Bitkid,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2867,59,2,59,18
Accepted,黄耀风,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6091,59,2,59,18
Unaccepted,高远哲,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2306,59,2,59,18
Unaccepted,LXH5514,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,787,59,2,59,18
Accepted,aa58760,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6092,59,2,59,18
Unaccepted,黄昏凌晨,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6093,59,2,59,18
Unaccepted,SuoNi,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6094,59,2,59,18
Unaccepted,zscfbhm,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6095,59,2,59,18
Accepted,tonygao,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,4127,59,2,59,18
Accepted,Wldcmzy,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6026,59,2,59,18
Unaccepted,不易之论,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6096,59,2,59,18
Accepted,子虚,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6097,59,2,59,18
Accepted,眼镜犬,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,5458,59,2,59,18
Accepted,lxy826209509,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6098,59,2,59,18
Accepted,xinzimin,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,1807,59,2,59,18
Unaccepted,xy18964066211,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,3338,59,2,59,18
Unaccepted,wrydwcy,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2203,59,2,59,18
Unaccepted,neetman,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6099,59,2,59,18
Unaccepted,淸梣ling,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6034,59,2,59,18
Accepted,罗小黑_华柒,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6100,59,2,59,18
Unaccepted,191301汕头聿初,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6101,59,2,59,18
Unaccepted,Alexyywwdd,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4029,59,2,59,18
Unaccepted,2020qiuziyi,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6102,59,2,59,18
Accepted,xpy12321,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6103,59,2,59,18
Accepted,zhaojinjia1111111,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6104,59,2,59,18
Accepted,LeatherM,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,2656,59,2,59,18
Unaccepted,yjojdkgk5bp,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6036,59,2,59,18
Accepted,zhouz,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,3789,59,2,59,18
Unaccepted,Zed222,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,2634,59,2,59,18
Unaccepted,delphi122,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6105,59,2,59,18
Unaccepted,233Llg,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6106,59,2,59,18
Unaccepted,BITnbbin,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6042,59,2,59,18
Unaccepted,BlackMagician,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,3303,59,2,59,18
Unaccepted,吴九如__,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6107,59,2,59,18
Unaccepted,咖喱咖喱咖,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6041,59,2,59,18
Unaccepted,g2019030001010,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,4413,59,2,59,18
Accepted,れもんじゆん,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,764,59,2,59,18
Accepted,Xyq20081226,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6108,59,2,59,18
Accepted,fgxdcugjc,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,5350,59,2,59,18
Accepted,penguin_iii,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6054,59,2,59,18
Accepted,EdisonBa,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6109,59,2,59,18
Unaccepted,zengjinke2,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6110,59,2,59,18
Accepted,Devew838909,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6111,59,2,59,18
Unaccepted,贫尼用右手,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6112,59,2,59,18
Unaccepted,XiaoQuQu,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,0,6113,59,2,59,18
Accepted,luohaiqing,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6114,59,2,59,18
Accepted,zyh3504011,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6115,59,2,59,18
Accepted,我帅我骄傲,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6116,59,2,59,18
Accepted,可欣敲努力,P1064,"NOIp提高组
2006",68.34,0.34,普及+/提高,1,6117,59,2,59,18
